title,epi,page,tb,words
EJ01,005,00007,2,"['++eBUT', 'NOW', ""THEY'VE"", 'KIDNAPPED', 'THE', 'WOMEN', 'KILLED', 'THE', 'MEN', 'AND', 'LEFT', 'NOTHING', 'BUT', 'US', 'OLD', 'PEOPLE', 'AND', 'CHILDREN']"
EJ08,003,00004,0,"['SPECIAL', 'WALL', 'STACKING', 'A', 'METHOD', 'OF', 'CHEATING', 'IN', 'WHICH', 'YOLI', 'STACK', 'THE', 'WALL', 'OF', 'TILES', 'TO', 'YOUR', 'ADVANTAGE']"
EJ07,001,00009,4,"['THE', 'WILL', 'OF', 'THE', 'EARTH', 'GAVE', 'BIRTH', 'TO', 'ME']"
EJ08,009,00004,10,"['THIS', 'Is']"
EJ02,003,00004,4,"['YOU', 'SURE', 'OO', 'LIKE', 'GIVING', 'UP', 'YOUR', 'STONES']"
EJ08,005,00002,3,"[""I'VE"", 'KNOWN', 'YUUK!I', 'SINCE', 'MIDDLE', 'SCHOOL']"
EJ04,005,00003,1,"['A', 'CREALD', 'PENGUIN', '/S', 'WATCHING', 'A', 'PENGUIN', 'CARTOON']"
EJ09,002,00002,11,"['OF', 'COURSE']"
EJ09,008,00005,9,"['ITS', 'NOT', 'ROOM', 'TEMPERATURE\xe2\x80\x94', ""THAT'S"", 'A', 'GOOD', 'CLUE']"
EJ09,003,00007,14,"['I', 'HAVE', 'TO', 'FIND', 'A', 'WAY', 'TO', 'SIT', 'NEXT', 'TO', 'SHIROGANE']"
EJ09,010,00007,8,"['OOH', 'I', 'KNOW']"
EJ09,006,00009,1,"['SHINO-', 'MIYA', 'IS', 'SERI-', 'OUSLY', 'THE', 'ULTIMATE', 'WOMAN']"
EJ09,005,00005,26,[]
EJ01,007,00002,0,"['WHAT', 'IS', 'THAT', 'THING', 'NINA', 'ARE', 'YOU', 'OKAY']"
EJ10,006,00008,6,[]
EJ02,006,00006,7,['WHAT']
EJ10,002,00007,3,[]
EJ10,004,00007,15,[]
EJ02,001,00009,1,"['YOU', 'SCOUND', 'REL']"
EJ03,004,00005,13,"[""'WAIT"", '\\|-HE', 'COLILDN\xe2\x80\x99', '|||', 'BE', 'AFTER']"
EJ03,002,00011,2,"['7', ""WHERE'D"", 'JHE', 'COME', '=', 'FROM', '', 'THE', '/', 'CYCLING', 'CLUB']"
EJ02,008,00008,9,"['READ', '\xe2\x80\x98THIS', 'WAY']"
EJ10,008,00008,8,"['WORRIED', 'ABOUT', 'NAGA-', 'CHIKA']"
EJ05,004,00012,6,['PLO']
EJ03,006,00002,0,[]
EJ06,004,00008,23,"['wow', 'AMI', 'HUN-', 'GRY', 'I', 'REALLY', 'WANT', 'EAT']"
EJ01,001,00001,6,"['THE', 'PLANET', 'HAD', 'ENTERED', 'NOT', 'A', 'WARRING', 'STATES', 'PERIOD', 'BUT', 'A', 'WARRING', 'PLANETS', 'PERIOD']"
EJ03,008,00006,4,"['WHY', 'WOULD', 'SOMEONE', 'ADIUST', 'HIS', 'BIKE', 'IN', 'A', 'WAY', 'THAT', 'DROPS', 'HIS', 'SPEED']"
EJ05,007,00003,30,"['you', 'GRADE', 'TOO', 'FAST']"
EJ06,003,00005,13,['cBOOND']
EJ01,002,00004,13,"['NOW', 'G0', 'TO', 'YOUR']"
EJ05,003,00003,0,"['Prosecution', 'witness', '(3)', 'Tentoss', 'friend', 'Eisuke', 'Uozumi']"
EJ05,001,00010,11,['Witnesses']
EJ01,004,00006,27,"['DO', 'You', '\xe2\x80\x94', 'REMEMBER', 'THE', 'BIRTHDAY', 'YOU', 'PUSHED', 'OVER', 'THE', 'TABLE', '/']"
EJ06,006,00011,29,"['IF', 'THE', ""FIRE'S"", 'LOW', 'THEY', 'GET', 'SLOPPY']"
EJ06,002,00003,0,[]
EJ05,008,00005,2,"[""ISN'T"", '\xe2\x80\x94', 'ASA\xe2\x80\x99S', 'TEN', 'MINUTES', 'WAY', 'TOO', 'LONGZ', '']"
EJ02,005,00002,8,['ARRGH']
EJ03,001,00006,8,[]
EJ05,009,00008,15,"['you', 'MUST', 'THINK', 'I\xe2\x80\x99M', 'STUPID']"
EJ01,008,00008,11,"['1+', 'BUT', 'IN', 'ORDER']"
EJ06,008,00005,14,[]
EJ06,005,00010,24,"['I', 'THINK', ""WE'RE"", 'REALLY', 'LUCKY', 'YOU', 'CAME', 'WITH', 'US', 'MAR-', 'CILLE']"
EJ07,008,00008,8,[]
EJ04,009,00005,11,"['AND', 'SOME-', 'TIMES', 'HE', 'FOLLOWS', 'AFTER', 'US']"
EJ07,005,00003,4,[]
EJ05,006,00002,1,[]
EJ08,001,00009,17,"['THUN-', 'DER']"
EJ01,005,00007,20,"['+seWAS', 'MY', 'GRANDPA', 'PLEASE', 'SAVE', 'US', 'PLEASE', 'SAVE', 'MY', 'LITTLE', 'BROTHER']"
EJ08,009,00004,11,"['+e', 'JUST', 'GUESS']"
EJ07,001,00009,5,"['$0', 'THAT', 'I', 'MAY', 'DESTROY', 'HUMANITY', 'AND', 'THEIR', 'INSIDIOUS', 'CIVILIZA-', 'TION']"
EJ08,003,00004,1,['GRIF']
EJ02,003,00004,5,"[""I-I'M"", 'NOT', 'SURE', 'WHAT', 'TO', 'DO']"
EJ08,005,00002,4,"[""SHE'S"", 'NOT', 'AS', 'WEAK', 'AS', 'YOu', 'THINK']"
EJ09,002,00002,12,"['ARE', 'you', 'SERI-', 'Ous']"
EJ04,005,00003,10,"['CAN\xe2\x80\x99T', 'STOP', 'WATCH-', 'ING']"
EJ09,008,00006,0,"['(4)', 'IS', 'IT', 'SOME-', 'THING', 'you', 'OWN']"
EJ09,010,00007,9,['PEFT']
EJ09,003,00007,15,"['LOOKING', 'AT', 'THIG', 'SEATING', 'CHART', 'THERE', ""AREN'T"", 'MANY', 'OPTIONS', 'WITH', 'TWO', 'SEATS:S', 'NEXT', 'TO:EACH']"
EJ09,005,00005,27,"['SINCE', 'ANCIENT', 'TIMES', 'OCHAZUKE', '(TEA', 'POURED', 'OVER', 'RICE)', 'HAS', 'BEEN', 'PREPARED', 'WITH', 'COLD', 'RICE', 'SIMILARLY']"
EJ09,006,00009,10,[]
EJ10,006,00008,7,[]
EJ01,007,00002,1,"['CARE', 'FUL']"
EJ02,006,00006,8,['PRO']
EJ10,002,00007,4,"['HEY', 'DID', 'YOU', 'HEAR', 'THAT']"
EJ10,004,00007,16,[]
EJ02,001,00009,10,[]
EJ03,004,00005,14,['you']
EJ03,002,00011,3,[]
EJ10,008,00008,9,"['KNOW', 'KANEKI']"
EJ02,008,00009,0,"['WELL', 'THEN', ""LET'S"", 'SEE', 'HOW', 'GOOD', 'YOU', 'ARE']"
EJ05,004,00012,7,[]
EJ03,006,00002,1,"['ENPp', 'eee']"
EJ06,004,00008,24,"['HURRY', 'UP', 'I', 'WANT', 'TO', 'EAT', 'RIGHT', '4', 'NOW']"
EJ01,001,00001,7,"['DID', 'you', 'FIND', 'HIMZ']"
EJ03,008,00006,5,"['WHO', 'WOULD', 'THAT']"
EJ05,007,00003,31,"['THERE', 'WAS', 'ONE', 'PERFECT', 'SCORE', 'HIGASHIDE', 'AS', 'USUAL']"
EJ06,003,00005,14,"[""I's"", 'A', 'PLANT', 'THAT', 'MAKES', 'ITS', 'OWN', 'COM-', 'POST', '/']"
EJ01,002,00004,14,"['I', 'PONT', 'THINK', '(7S', 'GONNA', 'MAKE', 'MUCH', 'OF', 'A', 'DCIFFER-', 'ENCE', 'WHE', 'THER', 'THEY']"
EJ05,001,00010,12,"['The', 'other', 'is', 'a', 'defense', 'attorney', '(someone', 'who', 'establishes', 'the', ""accused's"", 'innocence', 'or', 'seeks', 'a', 'reduced', 'sentence)']"
EJ05,003,00003,1,"['UH', 'SURE', 'WE\xe2\x80\x99RE', 'FRIENDS', 'BUT']"
EJ06,006,00011,3,['pur']
EJ01,004,00006,28,"['+++', 'BECAUSE', 'THERE', 'WASN\xe2\x80\x99T', 'ANY', 'MEAT2Z']"
EJ06,002,00003,1,"['BEGIN-', 'NERS\xe2\x80\x99']"
EJ05,008,00005,20,"['YES', 'YOU', 'HAD', 'NOTHING', 'TO', 'DO', 'WITH', 'THE', 'CRIME', 'RIGHT']"
EJ03,001,00006,9,"['AND', 'SCHOOL', 'IS', 'A', 'LOT', 'CLOSER', 'TO', 'AKIBA', 'THAN', 'MY', 'HOUSE', 'IS', 'SO', 'HER', 'tN', 'ee']"
EJ02,005,00002,9,"['|', 'TOLO', 'YOU', 'NOT', 'TO', 'TALK', 'TO', 'Me']"
EJ05,009,00008,16,"[""I'VE"", 'SPENT', 'ALL', 'OF', 'MY', 'ALLOWANCE', 'ON', 'IT', 'TOO', 'ws']"
EJ01,008,00008,12,[]
EJ06,008,00005,15,"['CAPO', 'CPLUNK)']"
EJ07,008,00008,9,[]
EJ04,009,00005,12,"['OKAY', 'I', 'BELIEVE', 'YOU']"
EJ05,006,00002,10,['Camera']
EJ06,005,00010,25,"['PUT', 'MORE', 'FEELING', 'INT', 'IT']"
EJ07,005,00003,5,['B77']
EJ08,001,00009,18,[]
EJ01,005,00007,21,"['you', 'CAN', 'COUNT', 'ON', 'MeE']"
EJ08,009,00004,12,"['EVEN', 'THOUGH', 'SHE', 'WAS', 'A', 'PRO', 'IF', ""YOU'D"", 'PLAYED', 'WITH', 'YOUR', 'TRUE', 'ABILITY', 'YOU', ""WOULD'VE"", 'PUT', 'UP', 'A', 'MUCH', 'BETTER', '\\', 'FIGHT']"
EJ08,003,00004,10,"['SPECIAL', 'WALL', 'STACK-', 'ING', 'fe']"
EJ07,001,00009,6,"['BUT', 'YOU', 'DO', 'THIS', 'FOR', 'FUN']"
EJ02,003,00004,6,"['He\xe2\x80\x99s', 'taking', 'advantage', 'of', 'his', 'weaker', 'opponent', 'by', 'being', 'over-aggressive', 'and', 'confusing', 'him']"
EJ08,005,00002,5,"[""I'M"", 'NOT', 'HAPPY', 'YOU', 'INSULTED', 'A', 'FRIEND', 'LIKE', 'THAT']"
EJ04,005,00003,11,"['I', 'GOT', 'HOOKED', 'ON', 'IT', 'AGAIN', 'AS', 'WELL']"
EJ09,002,00002,13,"['ANYTHING', 'I', 'WANT', 'HUHL--7']"
EJ09,008,00006,1,['NO']
EJ09,003,00007,16,[]
EJ09,010,00008,0,"['""', ""DON'T"", 'WORRY\xe2\x80\x94', 'SHIROGANE', ""WON'T"", 'BE', 'UPSET']"
EJ09,005,00005,28,[]
EJ10,006,00009,0,"[""WHAT'S"", 'THE', 'MATTE']"
EJ09,006,00009,11,"['NOTHING', 'IS', 'GOING', 'TO', 'HAPPEN', 'UNLESS', 'YOu', 'TELL', 'HER', 'HOW', 'You', 'FEEL', '\xe2\x80\x94']"
EJ01,007,00002,10,"['I', 'BET', 'OUR', 'ENEMY', ""COULDN'T"", 'FIND', '\xe2\x80\x9cSTRONG', 'MEN\xe2\x80\x9d', 'IN', 'THAT', 'RUNDOWN', 'VILLAGE']"
EJ02,006,00006,9,['BWaA--']
EJ10,004,00007,17,"['OF', 'COURSE']"
EJ10,002,00007,5,['HUH']
EJ03,004,00005,15,"['YOU', 'WANT', 'MY', 'LIMITED-', 'EDITION', 'FIRST-', 'PRINTING', 'TORAKON', 'DVO', ""DON'T"", 'YOu']"
EJ03,002,00011,4,"['ZT', ""DION'T"", 'SEE', 'HIM', 'EARLIER', 'SO', 'HE', ""MUST'VE"", 'STARTED', 'HIS', 'CLIMB', 'FROM', 'PARTWAY', 'LP', '\\', 'THE', 'HILL']"
EJ02,001,00009,11,"['SILENCE', 'ENOUGH']"
EJ02,008,00009,1,"['HAVE', 'A', 'SEAT']"
EJ10,008,00009,0,"['JUST', 'LIKE', 'I', 'TOLD', 'THAT', 'TWERP', 'TOUKA']"
EJ05,004,00012,8,[]
EJ03,006,00002,2,[]
EJ06,004,00008,25,"[""IV's"", 'A', 'FINE', 'THING', 'TO', 'HAVE', 'A', 'HEARTY', 'APPETITE']"
EJ01,001,00001,8,"['NO', ""WHAT'S"", 'GOING', 'ON']"
EJ05,007,00003,32,"['COULP', 'YOU', 'PLEASE', 'STOP', 'ANNOLINCING', 'IT', 'TEACHERZ']"
EJ06,003,00005,15,"[""DOESN'T"", 'SPECIF-', 'ICALLY', 'TARGET', 'PEOPLE']"
EJ03,008,00006,6,"['HMM', 'HIS', 'PARENTS', ""I'D"", 'IMAGINE']"
EJ05,001,00010,13,"['they', 'face', 'off', 'ina', 'Classroom', 'Arbitration', 'Session']"
EJ01,002,00004,15,['<aXKOr']
EJ05,003,00003,10,"['Boys', '(Eat)']"
EJ01,004,00006,29,"['REMEM-', 'BERED', 'THAT', 'TODAY']"
EJ06,006,00011,30,"['THE', ""COLOR'S"", 'PERFECT']"
EJ06,002,00003,10,"[""LET'S"", '|', 'ORTHO-', 'DOX', 'AND', 'BOIL']"
EJ03,001,00007,0,[]
EJ05,008,00005,21,"['IF', 'YOu', 'WANTED', 'TO', 'USE', 'THE', 'FAMILIAR', 'THIRD', 'FLOOR', 'BATH-', 'ROOM', ""YOU'D"", 'HAVE', 'TO', 'GO', 'uP', 'AND', 'DOWN', 'STAIRS', '', 'TOO', '/']"
EJ02,005,00003,0,[]
EJ01,008,00008,13,"[""HE'S"", 'JUST', 'A', 'Bovil']"
EJ05,009,00008,17,"['BUT', 'IT\xe2\x80\x99S', 'USELESS', 'NOT', 'JUST', 'Cuz', 'IT', 'TASTES', 'BUT', 'THE', 'WITHDRAWAL', 'SYMPTOMS', ""WON'T"", 'LET', 'ME', 'Go']"
EJ06,008,00005,16,[]
EJ04,009,00005,13,"['HE', 'EVEN', 'LEANS', 'ON', 'US', 'LIKE', 'THIS', 'THOUGH', 'HE\xe2\x80\x99S', 'PRETTY', 'HEAVY']"
EJ05,006,00002,11,['Back']
EJ07,008,00009,0,"['AL', 'SLASH', 'METEOR', 'POWER', 'SHOWER']"
EJ06,005,00010,26,"[""YOU'RE"", 'ALREADY', 'SANE', 'AGAIN', '|']"
EJ07,005,00003,6,"['READ', '\xe2\x80\x98THIS', 'WAY']"
EJ08,001,00009,19,"['AN', 'EVENING', 'SHOWER']"
EJ01,005,00007,22,['oOctctre']
EJ08,003,00004,11,"[""IT'S"", 'AN', 'AUTO-', 'MATIC', 'TABLE']"
EJ08,009,00004,13,"['--BUT', 'MAYBE', ""YOU'RE"", 'THROWN', 'OFF', 'BY', 'SENSORY', 'OVERLOAD', 'IN', 'A', 'REAL', 'GAME', 'BUT', 'NOT', 'ONLINE', '|']"
EJ07,001,00009,7,"['THAT\xe2\x80\x99S', 'THE', 'REASON', 'YOU', 'DARE', 'TO', 'OPPOSE', 'ME', 'THE', ""EARTH'S"", 'APOSTLE']"
EJ04,005,00003,12,[]
EJ02,003,00004,7,"['His', 'play', 'is', 'very', 'mean-', 'spirited']"
EJ08,005,00002,6,"['++', 'JUST', 'WANTED', 'EVERYONE', 'TO', 'HAVE', 'A', 'GOOD', 'TIME']"
EJ09,008,00006,10,"['Im', 'GETTING', 'OFF', 'TRACK']"
EJ09,003,00007,17,"['WHICH', 'SEAT', 'WOULD', 'HE', 'CHOOSE..-7']"
EJ09,002,00002,14,"['EXCEPT', 'THAT', 'UNREASON-', 'ABLE', 'OR', 'MORALLY', 'QUESTIONABLE', 'REQUESTS', 'ARE', 'OFF', 'THE', '_', 'TABLE']"
EJ09,005,00005,29,"['---HOT', 'SOUP', 'AND', 'COLD', 'RICE', 'FROM', 'A', 'BENTO', 'BOX', 'ARE', 'THE', 'PERFECT', 'PAIRING', '|']"
EJ09,010,00008,1,"['FLIP', 'IT', 'AROUND', 'AND', ""IT'S"", 'A', 'SIGN', 'OF', 'TRUST', 'A', 'FORM', 'OF', 'COMMLNI-', 'CATION']"
EJ10,006,00009,1,['EAT']
EJ01,007,00002,11,['THAT']
EJ09,006,00009,12,"['WASTE', 'TIME', 'PLANNING', 'YOUR', 'STRATEGY', 'OR', 'PLAYING', 'GAMES', 'IT', 'ONLY', 'COMPLICATES', 'THINGS', 'NOTHING', 'GOOD', 'WILL', 'COME', 'OF', 'IT']"
EJ02,006,00007,0,['wow']
EJ10,002,00007,6,"['YO', 'I\xc2\xa2', 'THAT']"
EJ10,004,00007,18,"['HEY', 'HIDE']"
EJ03,004,00005,16,"['LOGO', 'TORAKON', 'ROYAL', 'FORCE', 'WAR', 'CHRONICLE']"
EJ03,002,00011,5,"['IVE', 'PRACTICED', 'HARD', 'SINCE', 'THAT', 'RACE']"
EJ02,001,00009,12,"['|', 'REFUSE', 'TO', 'BELIEVE', 'THAT', 'EITHER', 'OF', 'YOU', 'WOULD', 'COMMIT', 'SUCH', 'AN', 'UGLY', 'OFFENSE', 'IN', 'MY', 'PRESENCE']"
EJ02,008,00009,2,"[""THAT'S"", 'OKAY', ""I'M"", 'UH']"
EJ10,008,00009,1,"['HATE', 'IT', 'WHEN']"
EJ03,006,00002,3,[]
EJ06,004,00008,3,"['THANK', 'YOU', 'VERY', 'MUCH']"
EJ01,001,00001,9,"['WHERE', 'DID', 'HE', 'Goz']"
EJ05,004,00012,9,[]
EJ05,007,00003,33,"[""YOU'RE"", 'AMAZING', 'HIGA-', 'SHIDE']"
EJ06,003,00005,16,"[""DOESN'T"", 'EAT', 'THEM', 'EITHER']"
EJ05,001,00010,14,"['They', 'attempt', 'to', 'elucidate', 'the', 'truth', 'before', 'an', 'impartial', 'courtl']"
EJ01,002,00004,2,['WHKRYLYS']
EJ03,008,00006,7,"['IIT', '~']"
EJ01,004,00006,3,"['oe', 'THAT', 'YOU', 'HAVE', 'AWAKENED', 'THE', 'ORGUE']"
EJ05,003,00003,11,"['+', 'BUTAEORF', 'HATEVER', 'REASON', 'IT', 'WAS', 'HE', 'GIRLS', 'THE', ""DON'TS"", 'EAT', 'FACTION', 'py', 'aoke', '', 'BY', 'A', 'SINGLE', 'BALLOT', 'ON', '-', 'es']"
EJ06,002,00003,11,"['woRTHODo%', 'WE', 'GPNS--']"
EJ03,001,00007,1,"['ATHLETIC', 'CLUBS', ""THAT'S"", 'THE', 'ONE', 'ACTIVITY', ""I'D"", 'NEVER', 'DO', 'EVEN', 'IF', 'I', 'WAS', 'INVITED', '~\xe2\x80\x94']"
EJ06,006,00011,4,"['HM', 'PERFECT', 'RIGHT', 'THERE', ""I'D"", 'SAY']"
EJ05,008,00005,22,"['GIVEN', 'THAT', ""IT'S"", 'ASA', ""WE'RE"", 'TALKING', 'ABOUT', 'IT', ""WOULDN'T"", 'BE', 'ODD', 'TO', 'SAY', 'SHE', 'MIGHT', 'TAKE', 'FIVE', 'MINUTES', 'LONGER', 'THAN', 'OTHER', 'STUDENTS']"
EJ02,005,00003,1,"['~', '$0', 'YOU', 'SEE', ""I'VE"", 'GOT', 'ALOT', 'OF', 'STUFF', 'GOING', 'ON']"
EJ01,008,00008,14,"['DON\xe2\x80\x99T', 'YET']"
EJ05,009,00008,18,"['WITH-', 'DRAWAL', 'SYMP-']"
EJ06,008,00005,17,[]
EJ04,009,00005,14,[]
EJ05,006,00002,12,"['Suction', 'cups']"
EJ06,005,00010,3,"[""YOU'RE"", 'REALLY', 'NOT']"
EJ07,005,00003,7,[]
EJ07,008,00009,1,"['WAITS', 'PONT', 'KILL', 'AM', 'NOW', 'SS']"
EJ08,001,00009,2,['TSU']
EJ01,005,00007,3,"['ANP', 'NOW', 'MY', 'GRAND-', 'SON']"
EJ08,003,00004,12,"['HER', ""LUCK'S"", 'BEEN', 'GOING', 'STRONG', 'SINCE', 'THE', 'LAST', 'HAND', '|']"
EJ08,009,00004,14,"['SEN-', 'SORY', 'OVER-', 'LOAD']"
EJ07,001,00010,1,[]
EJ04,005,00003,13,"['A', 'FEW', 'DAYS', 'AFTER', 'THAT']"
EJ02,003,00004,8,"['NEVER', 'KNOWN', 'ANYONE', 'WHO', 'LIKED', 'LOSING', 'AS', 'MUCH', 'AS', 'YOU', 'SEEM', 'To']"
EJ08,005,00002,7,"['YOU', 'HOLD', 'BACK', 'LIKE', 'THAT', ""IT'S"", 'NO', 'FUN', 'FOR', 'ME']"
EJ09,008,00006,11,"['I', 'HAVE', 'TO', 'PROBE', 'MORE', 'DEEPLY', 'INTO', 'HER', 'MIND.--']"
EJ09,002,00002,15,"['ONLY', 'GENTLE-', 'MANLY', 'REQUESTS', 'PLEASE']"
EJ09,003,00007,18,"['I', 'COULD', 'SETILE', 'THIS', 'RIGHT', 'NOW']"
EJ09,005,00005,3,['OH']
EJ09,010,00008,10,[]
EJ10,006,00009,10,"['HOW', 'COULD']"
EJ01,007,00002,12,"['RIGHT', 'THE', 'GUY', 'THREATENING', 'THESE', 'WOMEN', '/']"
EJ02,006,00007,1,"['/', 'SAI', 'THINK', ""YOU'RE"", 'GOOD', 'ENOUGH', 'TO', 'GET', 'THE', 'MEIJIN', '', '\xc2\xa7=TITLE']"
EJ10,002,00007,7,"['SOME-', 'BoDy', 'UNDER', 'THOSE', 'STEEL', 'BEAMS']"
EJ09,006,00009,13,"['A', 'FOR', 'SOME', 'REASON', 'HIS', 'WORDS', 'CARRY', '30', 'MUCH', 'WEIGHT.--']"
EJ10,004,00007,19,"['HEY', 'UH', 'COULD', 'YOU', 'BRING', 'OVER', 'THE', 'ASIAN', 'HISTORY', 'NOTES']"
EJ03,004,00005,17,"['F', 'HVFF', 'Short', '|']"
EJ03,002,00011,6,"['AFTER', 'LOSING', 'TO', 'HIM', 'I', 'WAS', 'REBORN']"
EJ02,008,00009,3,['Hikaruw']
EJ02,001,00009,13,"['NOW', 'ON', 'WITH', 'THE', 'GAME']"
EJ10,008,00009,10,['SHEESH']
EJ03,006,00002,4,"['Z', 'lo']"
EJ05,004,00013,0,"['Wo"")']"
EJ05,007,00003,34,"['\xe2\x80\x98st', 'place', 'Higashide', '100', 'points']"
EJ06,004,00008,4,"['YOU', 'GOT', 'KICKED', 'BY', 'A', 'SPUR', ""DIDN'T"", '_', 'YOU', '']"
EJ01,001,00002,0,"['Chapter', '1', 'The', 'Piercer']"
EJ06,003,00005,17,"['BUT', 'THEY', 'DO', 'USE', 'PEOPLE', 'FOR', 'NUTRIENTS', 'SOMETIMES']"
EJ05,001,00010,15,"['Both', 'the', 'prosecution', 'and', 'defense', 'camps', 'are', 'each', 'given', 'a', 'fixed', 'preparation', 'time', 'to', 'collect', 'evidence', 'and', 'testimony', 'after', '', 'Which']"
EJ01,002,00004,3,[]
EJ01,004,00006,30,"['1', 'THEN', '/7', 'WAS', 'HIS', 'SON']"
EJ03,008,00006,8,"[""I'D"", 'JUST', 'USE', 'A', 'TRAIN', 'TO', 'GO', 'LONG', 'DISTANCES']"
EJ05,003,00003,12,"['FEELING', 'GOOD', 'FROM', 'HAVING', 'UNITED', 'WE', 'WEREN\xe2\x80\x99T', 'REALLY', 'INTERESTED', 'IN', 'A', 'WITCH', 'HUNT']"
EJ06,002,00003,12,[]
EJ03,001,00007,10,"['LOVEXHIME', 'OPENING', 'THEME', '\xe2\x80\x9cFLAT-CHESTED', 'PRINCESS-PRINCESS', 'OF', 'LOVE\xe2\x80\x9d']"
EJ06,006,00011,5,"['Scoop', 'UP', 'THE', 'MANDRAKES', 'THEN', 'PUT', 'THEM', 'INTO', '', 'THE', 'OIL', '']"
EJ05,008,00005,23,"['MM', 'BUT', 'STILL']"
EJ01,008,00008,15,"['WAIT', 'UNTIL', 'THE', 'EMBLEM', 'OF', 'THE', 'KING', 'IS', 'MINE']"
EJ02,005,00003,10,"['|', ""CAN'T"", 'BELIEVE', 'IT', 'HIKARU', ""WHY'RE"", 'YOU', 'DOING', 'THAT']"
EJ05,009,00008,19,"['ORI', 'DID', 'MENTION', 'THAT', 'MISS', 'SHIRA-', 'Be']"
EJ04,009,00005,15,[]
EJ06,008,00005,2,['\xe2\x80\x98PAK']
EJ05,006,00002,13,"['+', 'ONCE', 'you', 'STICK', 'IT', 'ONTO', 'THE', 'BOTTOM', 'OF', 'THE', 'CUBBY', 'SPACE']"
EJ06,005,00010,4,"['KEEP', 'TALK-', 'ING', 'TO', 'HER']"
EJ07,005,00003,8,[]
EJ07,008,00010,0,[]
EJ08,001,00009,20,"['OH', 'NO', 'I', ""OION'T"", '|', 'BRING', 'AN', 'UMBRELLA']"
EJ01,005,00007,4,"[""DOESN'T"", 'HAVE', 'THE', 'STRENGTH', 'LEFT', 'TO', 'CRY', 'FOR', 'MILK']"
EJ08,003,00004,2,"['DOUBLE', 'RIICHI', 'DECLARING', 'RIICHI', 'WHEN', 'YOU', 'DISCARD', 'THE', 'FIRST', 'TILE', 'WORTH', '2', 'HAN', 'INSTEAD', 'OF', 'THE', 'USUAL']"
EJ08,009,00004,15,"['|', 'FOR', 'EXAMPLE', 'THE', 'ACTION', 'OF', 'DIS-', 'CARDING', 'A', '\\', 'TSUMO']"
EJ07,001,00010,2,"['THEN', '/N-', 'PEED', 'hMl/S', '7']"
EJ04,005,00003,14,[]
EJ02,003,00004,9,"['I', ""can't"", 'take', 'this', 'any', 'more']"
EJ08,005,00002,8,"['MAKE', '/T', 'FUN', 'FOR', 'ME', '700', 'ee', 'tI']"
EJ09,008,00006,12,"[""LET'S"", 'SEE']"
EJ09,002,00002,16,"['ALY', 'Z-']"
EJ09,003,00007,19,"['aol', 'ZL', 'CHOSE', 'MY', 'SEAT', 'FIRST', 'ANP', 'TOLD', 'HER', 'WHERE', 'IM', 'SITTING']"
EJ09,005,00005,30,"['""', 'WHAT', 'DO', '4', 'YOU', 'THINK', 'SHINOMIYA', '\xc2\xa9', 'I', 'BET', ""YOU'VE"", 'NEVER', 'EVEN', 'TASTED', 'COLD', 'PH', 'Oe', 'LH', 'a', 'LIFE', '3']"
EJ09,010,00008,11,"['|F', 'SHIRO-', 'GANE', 'BLAMES', 'ME', 'FOR', 'THIS']"
EJ10,006,00009,11,"['EAT', 'HUMAN', 'FLESH']"
EJ01,007,00002,13,"['eld', 'BEHIND', 'BOTH', 'INCIDENTS']"
EJ02,006,00007,10,"['YEAH', 'YOU', 'KNOW']"
EJ10,002,00007,8,"['OH', 'MY', 'GOD']"
EJ09,006,00009,14,"['OKAY', 'rm', 'GOING', 'TO', 'DO']"
EJ10,004,00007,2,[]
EJ03,004,00005,18,"['DOWN', 'CALM', 'DOWN']"
EJ03,002,00011,7,"['Sor', ""WON'T"", 'LOSE', 'Z', 'YOU', 'WHETHER', ""YOU'REA"", '(SECOND=', '-YEAR', 'OR', 'LTHIRD-', 'MYEAR']"
EJ02,008,00009,4,"['Allow', 'me', 'a', 'match', 'with', 'him']"
EJ02,001,00009,14,"['HEH', 'HEH']"
EJ10,008,00009,11,"['ALL', 'THAT', 'MOVING', 'AROUND', 'MADE', 'ME', 'SICK', 'TO', 'MY', 'STOM-', 'ACH']"
EJ03,006,00002,5,"[""DON'T"", 'YOU', 'WORRY', 'FOUR-EYES']"
EJ05,004,00013,1,[]
EJ06,004,00008,5,"['DID', 'YOU', 'GET', 'POISONED']"
EJ05,007,00003,35,"['SHOW', 'SOME', 'MORE', 'JOY', 'EH']"
EJ01,001,00003,0,"['PLANET', 'INDUSTRIA']"
EJ06,003,00005,18,[]
EJ05,001,00010,2,"['country', 'immediately', 'dispatches', 'two', 'transfer', 'students']"
EJ01,004,00006,31,['WHO']
EJ03,008,00006,9,"[""IT'S"", 'TOUGH', 'RIDING', 'A', 'BIKE', 'THAT', ""DOESN'T"", 'GO', 'VERY', 'FAR', 'WHEN', 'YOU', 'PEDAL', 'IT', 'RIGHT']"
EJ01,002,00004,4,"['REAL', 'LIKE']"
EJ05,003,00003,13,"['A', 'BUT', 'WATCHING', 'THE', 'GIRLS', 'CELEBRATE', 'WE', 'STARTED', 'GETTING', 'ANNOYED']"
